paper_id,issue_year,idea_quality,idea_quality_ensemble,ensemble_tier,placement_rung,placement_label,reached_top5,prestige,idea_tier
w18918,2013,3.202676,3.3548593002813885,exceptional,1,lower,0,0,strong
w18919,2013,3.270448,3.185351442317742,strong,4,top5,1,1,strong
w18920,2013,2.870965,2.8296630051804357,strong,3,top_field,0,1,strong
w18921,2013,3.647666,3.649859628566379,exceptional,3,top_field,0,1,exceptional
w18922,2013,3.3939325,3.4077155776835553,exceptional,3,top_field,0,1,strong
w18923,2013,3.009944,2.7146385349744353,strong,3,top_field,0,1,strong
w18924,2013,2.6589340000000004,2.680463650328446,strong,2,mid,0,0,strong
w18925,2013,2.931613,2.7391283201420844,strong,2,mid,0,0,strong
w18926,2013,2.9340855,2.7373180804126553,strong,2,mid,0,0,strong
w18927,2013,3.0819165,2.905113387826738,strong,4,top5,1,1,strong
w18928,2013,2.9638695000000004,2.885011868925377,strong,0,unmatched,0,0,strong
w18929,2013,3.0344795,2.7544386050404377,strong,0,unmatched,0,0,strong
w18930,2013,2.4511785,2.256700447176888,fair,3,top_field,0,1,fair
w18931,2013,2.8975935,2.707432067561608,strong,0,unmatched,0,0,strong
w18932,2013,2.4053125000000004,2.200364183403346,fair,0,unmatched,0,0,fair
w18933,2013,3.4612135,3.452064435527981,strong,0,unmatched,0,0,strong
w18934,2013,3.315017,3.1804080064065903,strong,0,unmatched,0,0,strong
w18935,2013,3.377725,3.37089028431024,strong,3,top_field,0,1,strong
w18936,2013,3.279649,3.1287021619250304,strong,4,top5,1,1,strong
w18937,2013,3.3015745,3.2838821506048586,strong,3,top_field,0,1,strong
w18938,2013,3.1897985,3.0999279288977024,strong,3,top_field,0,1,strong
w18939,2013,3.3570015,3.366250820719455,strong,3,top_field,0,1,strong
w18940,2013,3.097951,2.9788420741611445,strong,4,top5,1,1,strong
w18941,2013,3.420139,3.4245786761226817,exceptional,2,mid,0,0,strong
w18942,2013,2.864591,2.804810910542055,strong,3,top_field,0,1,strong
w18943,2013,3.4236625,3.432115805400917,exceptional,3,top_field,0,1,strong
w18944,2013,3.4348985,3.5130158553572066,exceptional,3,top_field,0,1,exceptional
w18945,2013,3.3869265,3.395584624246027,exceptional,3,top_field,0,1,strong
w18946,2013,2.0648215,2.0632486965958137,fair,1,lower,0,0,fair
w18947,2013,3.315845,3.21988098838494,strong,1,lower,0,0,strong
w18948,2013,2.063831,2.03748756815953,fair,1,lower,0,0,fair
w18949,2013,2.9366950000000003,2.823183077528759,strong,3,top_field,0,1,fair
w18950,2013,3.930538,3.933655297373604,exceptional,3,top_field,0,1,exceptional
w18951,2013,3.7736285,3.7874460282207303,exceptional,3,top_field,0,1,exceptional
w18952,2013,2.506928,2.434202613070615,fair,3,top_field,0,1,fair
w18953,2013,3.5177975,3.55520363023629,exceptional,4,top5,1,1,exceptional
w18954,2013,3.308416,3.249994030963898,strong,3,top_field,0,1,strong
w18955,2013,2.000225,1.9978115523769953,fair,0,unmatched,0,0,fair
w18956,2013,3.3988525000000003,3.382203071877701,exceptional,0,unmatched,0,0,strong
w18957,2013,2.8827995,2.818940274661447,strong,2,mid,0,0,strong
w18958,2013,3.1547385,3.0580996730423955,strong,2,mid,0,0,strong
w18959,2013,2.85824,2.7387415794661627,strong,2,mid,0,0,strong
w18960,2013,3.8865175,3.9006756300258383,exceptional,1,lower,0,0,exceptional
w18961,2013,3.3892035,3.318999645616489,strong,0,unmatched,0,0,strong
w18962,2013,3.108067,3.0098163349398788,strong,0,unmatched,0,0,strong
w18963,2013,1.990892,1.987408705182502,fair,1,lower,0,0,fair
w18964,2013,3.3107635,3.194727973728414,strong,0,unmatched,0,0,strong
w18965,2013,3.2823145,3.174041582939916,strong,1,lower,0,0,strong
w18966,2013,2.8470315,2.598457951325139,fair,0,unmatched,0,0,fair
w18967,2013,1.689207,1.6843223683063728,fair,0,unmatched,0,0,fair
w18968,2013,2.0758194999999997,2.084476082043177,fair,3,top_field,0,1,fair
w18969,2013,2.6066355,2.141308565259264,fair,0,unmatched,0,0,fair
w18970,2013,3.655394,3.661443459457103,exceptional,1,lower,0,0,exceptional
w18971,2013,2.4705945,2.283099589478043,strong,0,unmatched,0,0,fair
w18972,2013,3.8124205,3.814451577268822,exceptional,4,top5,1,1,exceptional
w18973,2013,3.5204015,3.5335918429566417,exceptional,2,mid,0,0,strong
w18974,2013,3.043926,2.939534080779925,strong,2,mid,0,0,strong
w18975,2013,3.7470465,3.748776977220765,exceptional,0,unmatched,0,0,exceptional
w18976,2013,3.2300630000000004,3.1337862275419264,strong,3,top_field,0,1,strong
w18977,2013,3.9314735,3.9319917650852,exceptional,3,top_field,0,1,exceptional
w18978,2013,3.53962,3.5422088231643514,exceptional,4,top5,1,1,exceptional
w18979,2013,3.7188305,3.728447532402564,exceptional,2,mid,0,0,exceptional
w18980,2013,3.416469,3.503208664286633,exceptional,2,mid,0,0,strong
w18981,2013,3.2730965000000003,3.2682821205300603,strong,4,top5,1,1,strong
w18982,2013,3.2304735,3.030317054549988,strong,1,lower,0,0,strong
w18983,2013,2.5686735,2.6756663047273426,strong,0,unmatched,0,0,strong
w18984,2013,2.6642105000000003,2.358520658397171,fair,3,top_field,0,1,fair
w18985,2013,3.0933535,2.9632130794105525,strong,0,unmatched,0,0,strong
w18986,2013,3.8425675,3.87453212343674,exceptional,4,top5,1,1,exceptional
w18987,2013,3.5662395,3.58891796819885,exceptional,3,top_field,0,1,exceptional
w18988,2013,2.9398584999999997,2.6486129557846576,strong,1,lower,0,0,fair
w18989,2013,3.3018460000000003,3.27952124072198,strong,2,mid,0,0,strong
w18990,2013,3.732975,3.738257404318065,exceptional,2,mid,0,0,exceptional
w18991,2013,2.2993235,2.1977302169424817,fair,0,unmatched,0,0,fair
w18992,2013,3.1041015,3.066942074873793,strong,4,top5,1,1,strong
w18993,2013,3.6805415,3.6876200783311903,exceptional,4,top5,1,1,exceptional
w18994,2013,2.4084624999999997,2.236190504570901,fair,3,top_field,0,1,fair
w18995,2013,2.5179764999999996,2.434417069122013,fair,3,top_field,0,1,fair
w18996,2013,3.425185,3.5527145728552867,exceptional,0,unmatched,0,0,exceptional
w18997,2013,3.2038244999999996,2.8399345765917516,strong,2,mid,0,0,strong
w18998,2013,3.060676,2.7694048600697547,strong,3,top_field,0,1,strong
w18999,2013,3.3570395,3.3338686629054486,strong,0,unmatched,0,0,strong
w19000,2013,3.614693,3.617392816717059,exceptional,4,top5,1,1,exceptional
w19001,2013,3.5720835,3.578394543337001,exceptional,0,unmatched,0,0,strong
w19002,2013,2.9434275,2.6061166136540748,strong,0,unmatched,0,0,fair
w19003,2013,2.6329860000000003,2.461234545916994,fair,2,mid,0,0,fair
w19004,2013,3.3306794999999996,3.2740705438189437,strong,2,mid,0,0,strong
w19005,2013,3.792633,3.823122658825616,exceptional,0,unmatched,0,0,exceptional
w19006,2013,2.0255615,1.9576826226542765,fair,1,lower,0,0,fair
w19007,2013,2.7145015,2.510064626186901,strong,4,top5,1,1,strong
w19008,2013,2.2655025,2.0961646817323825,fair,3,top_field,0,1,fair
w19009,2013,3.796752,3.838017292639199,exceptional,2,mid,0,0,exceptional
w19010,2013,3.850759,3.851247776331848,exceptional,3,top_field,0,1,exceptional
w19011,2013,2.7890485,2.65347783029301,strong,1,lower,0,0,strong
w19012,2013,3.4496745,3.459083318394553,exceptional,1,lower,0,0,strong
w19013,2013,2.3696455,2.456406844579207,fair,0,unmatched,0,0,fair
w19014,2013,3.7331985,3.733603327259438,exceptional,0,unmatched,0,0,exceptional
w19015,2013,3.3083605,3.129701648701677,strong,2,mid,0,0,strong
w19016,2013,3.0894485,3.0118975156558916,strong,3,top_field,0,1,strong
w19017,2013,2.587377,2.569805666179876,fair,0,unmatched,0,0,fair
w19018,2013,2.878253,2.5241054316622504,fair,4,top5,1,1,fair
w19019,2013,1.5561075,1.249440548042255,limited,0,unmatched,0,0,limited
w19020,2013,2.7127230000000004,2.105396278882467,fair,3,top_field,0,1,fair
w19021,2013,3.711571,3.7199553974057458,exceptional,0,unmatched,0,0,exceptional
w19022,2013,3.7118195,3.7274445765508983,exceptional,3,top_field,0,1,exceptional
w19023,2013,3.536257,3.547457700498244,exceptional,4,top5,1,1,exceptional
w19024,2013,2.1172665000000004,2.06418105346792,fair,1,lower,0,0,fair
w19025,2013,3.023109,2.912053346367813,strong,3,top_field,0,1,strong
w19026,2013,2.274481,2.0505660782710713,fair,0,unmatched,0,0,fair
w19027,2013,3.295851,3.168682365932746,strong,4,top5,1,1,strong
w19028,2013,3.3084755,3.1823538656233152,strong,0,unmatched,0,0,strong
w19029,2013,3.1810275,3.094214753593713,strong,3,top_field,0,1,strong
w19031,2013,3.88421,3.8995947900691585,exceptional,3,top_field,0,1,exceptional
w19032,2013,2.8843560000000004,2.75320631063226,strong,0,unmatched,0,0,strong
w19033,2013,3.4524615,3.4497294130747145,exceptional,4,top5,1,1,strong
w19034,2013,2.2189300000000003,1.7917776772085552,limited,2,mid,0,0,limited
w19035,2013,3.5781669999999997,3.621023669281243,exceptional,2,mid,0,0,exceptional
w19036,2013,2.7833789999999996,2.7846056673159723,strong,2,mid,0,0,fair
w19037,2013,3.590605,3.5944459405010627,exceptional,0,unmatched,0,0,exceptional
w19038,2013,3.40484,3.398778567281022,strong,0,unmatched,0,0,strong
w19039,2013,2.4613320000000005,2.358950842201346,fair,3,top_field,0,1,fair
w19040,2013,2.6780475,2.312630262271835,fair,0,unmatched,0,0,fair
w19041,2013,3.1696855,3.217926839298366,exceptional,0,unmatched,0,0,fair
w19042,2013,2.471737,2.131603327300596,fair,3,top_field,0,1,fair
w19043,2013,3.2189295,3.0509259512167985,strong,1,lower,0,0,strong
w19044,2013,3.4186895,3.410473174674748,strong,2,mid,0,0,strong
w19045,2013,2.977395,2.8976948629416968,fair,0,unmatched,0,0,fair
w19046,2013,3.8232095,3.8507802117788823,exceptional,0,unmatched,0,0,exceptional
w19047,2013,2.2849364999999997,2.075115790307636,fair,0,unmatched,0,0,fair
w19048,2013,2.7169385000000004,2.595908868065985,strong,3,top_field,0,1,strong
w19049,2013,2.1623645,2.0045903090248056,fair,0,unmatched,0,0,fair
w19050,2013,3.784496,3.787165682795157,exceptional,0,unmatched,0,0,exceptional
w19051,2013,3.462707,3.456914087397205,exceptional,0,unmatched,0,0,strong
w19052,2013,3.9045085,3.92217463025282,exceptional,0,unmatched,0,0,exceptional
w19053,2013,2.438297,2.46980779857918,fair,1,lower,0,0,fair
w19054,2013,3.083338,3.071211782139706,strong,3,top_field,0,1,strong
w19055,2013,3.3095925,3.2909153616439,strong,4,top5,1,1,strong
w19056,2013,2.627032,2.6670013279571987,strong,2,mid,0,0,fair
w19057,2013,3.680074,3.681293231118539,exceptional,2,mid,0,0,exceptional
w19058,2013,3.3118084999999997,3.0715402561241225,strong,0,unmatched,0,0,strong
w19059,2013,1.6516755,1.6018077876628063,limited,2,mid,0,0,limited
w19060,2013,3.4456534999999997,3.407757311756919,strong,3,top_field,0,1,strong
w19061,2013,2.9577009999999997,2.91209432882441,strong,2,mid,0,0,strong
w19062,2013,3.5004834999999996,3.5012791467912727,exceptional,3,top_field,0,1,strong
w19063,2013,2.2093175,1.5014315253180723,limited,1,lower,0,0,limited
w19064,2013,3.082551,2.86797083438735,strong,0,unmatched,0,0,strong
w19065,2013,1.4316704999999996,1.3894810049628692,limited,0,unmatched,0,0,limited
w19066,2013,3.3393705,3.204958310937952,strong,2,mid,0,0,strong
w19067,2013,3.1235845,2.9917439556082464,strong,1,lower,0,0,strong
w19068,2013,3.6405405,3.6589139414076626,exceptional,3,top_field,0,1,exceptional
w19069,2013,3.881446,3.912473567859799,exceptional,0,unmatched,0,0,exceptional
w19070,2013,3.34256,3.3277888810922436,strong,3,top_field,0,1,strong
w19071,2013,2.9344205,2.669037769007456,strong,3,top_field,0,1,strong
w19072,2013,3.3041599999999995,3.079141829263035,strong,2,mid,0,0,strong
w19073,2013,1.568065,1.5493778444872677,limited,2,mid,0,0,limited
w19074,2013,1.423809,1.3570174439037754,limited,2,mid,0,0,limited
w19075,2013,3.705507,3.728570382246788,exceptional,3,top_field,0,1,exceptional
w19076,2013,3.8679845,3.886568885426259,exceptional,4,top5,1,1,exceptional
w19077,2013,3.6983265,3.705573623510321,exceptional,3,top_field,0,1,exceptional
w19078,2013,2.499487,2.478884671846562,fair,3,top_field,0,1,fair
w19079,2013,2.365648,2.336126507429418,fair,0,unmatched,0,0,fair
w19080,2013,3.8079905,3.81659138728856,exceptional,1,lower,0,0,exceptional
w19081,2013,2.2377055,2.172135326446889,fair,2,mid,0,0,fair
w19082,2013,3.239514,3.050805059695452,strong,2,mid,0,0,strong
w19083,2013,2.1396075,2.0099821526666077,fair,2,mid,0,0,fair
w19084,2013,2.018197,2.0119745875367183,fair,2,mid,0,0,fair
w19085,2013,3.1073765,2.8794386900372415,strong,2,mid,0,0,strong
w19086,2013,3.2476665,3.273187845901448,strong,0,unmatched,0,0,strong
w19087,2013,3.1172345,3.0844458907076806,strong,2,mid,0,0,strong
w19088,2013,2.892164,2.854306185518495,strong,1,lower,0,0,strong
w19089,2013,2.2421255,2.031119179342607,fair,2,mid,0,0,fair
w19090,2013,3.3210854999999997,3.310550812439424,strong,4,top5,1,1,strong
w19091,2013,3.3530995,3.3152488354393106,strong,2,mid,0,0,strong
w19092,2013,3.258667,3.136762072539705,strong,0,unmatched,0,0,strong
w19093,2013,3.268144,3.1718314873911506,strong,2,mid,0,0,strong
w19094,2013,3.1035065,2.9799579942071284,strong,4,top5,1,1,strong
w19095,2013,3.058737,2.9457909382793455,strong,3,top_field,0,1,strong
w19096,2013,3.4510129999999997,3.449317088622392,exceptional,1,lower,0,0,strong
w19097,2013,3.0849275,3.0432471587707353,strong,4,top5,1,1,strong
w19098,2013,3.3461535,3.242924912532982,strong,2,mid,0,0,strong
w19099,2013,3.5602415,3.611630276556053,exceptional,2,mid,0,0,strong
w19100,2013,2.058033,2.0528829982092804,fair,0,unmatched,0,0,fair
w19101,2013,3.8124295,3.8339122754141415,exceptional,1,lower,0,0,exceptional
w19102,2013,3.8889325,3.889261786786802,exceptional,4,top5,1,1,exceptional
w19103,2013,3.173857,2.911990120170078,strong,0,unmatched,0,0,strong
w19104,2013,1.447445,1.2550277797415168,limited,1,lower,0,0,limited
w19105,2013,2.9527905,2.920550139120846,strong,3,top_field,0,1,strong
w19106,2013,3.8391435,3.844103819079116,exceptional,4,top5,1,1,exceptional
w19107,2013,3.0767455000000004,3.0083425012863794,strong,0,unmatched,0,0,strong
w19108,2013,3.3833155,3.1802301722643116,strong,2,mid,0,0,strong
w19109,2013,3.7059375,3.7103771185532386,exceptional,0,unmatched,0,0,exceptional
w19110,2013,3.3697415,3.37409970103082,exceptional,2,mid,0,0,strong
w19111,2013,3.6135965,3.6175881578561455,exceptional,3,top_field,0,1,exceptional
w19112,2013,2.341317,2.034778246894964,fair,1,lower,0,0,fair
w19113,2013,3.4111635,3.370175597822886,strong,0,unmatched,0,0,strong
w19114,2013,3.774847,3.788922754048766,exceptional,0,unmatched,0,0,exceptional
w19115,2013,2.2840809999999996,2.108169302929831,fair,0,unmatched,0,0,fair
w19116,2013,3.0508655000000005,2.847610800249817,strong,2,mid,0,0,strong
w19117,2013,3.7859605,3.800917582648452,exceptional,4,top5,1,1,exceptional
w19118,2013,3.121189,3.067994813880367,strong,2,mid,0,0,strong
w19119,2013,3.8874725,3.894364069817288,exceptional,3,top_field,0,1,exceptional
w19120,2013,3.6489695,3.7173731298890953,exceptional,3,top_field,0,1,exceptional
w19121,2013,3.0078620000000003,2.8380218315527217,strong,2,mid,0,0,strong
w19122,2013,2.1510175,2.03802450521353,fair,3,top_field,0,1,fair
w19123,2013,2.335661,2.2796259856609593,fair,2,mid,0,0,fair
w19124,2013,3.5802015000000003,3.655436916895124,exceptional,3,top_field,0,1,exceptional
w19125,2013,1.9998295,1.9852669407346224,fair,2,mid,0,0,fair
w19126,2013,3.446777,3.5114648862357245,exceptional,4,top5,1,1,strong
w19127,2013,3.428206,3.4269844820693036,strong,0,unmatched,0,0,strong
w19128,2013,3.360258,3.2666244304087697,strong,4,top5,1,1,strong
w19129,2013,3.0960574999999997,2.8723256592365645,strong,4,top5,1,1,strong
w19130,2013,3.0490570000000004,2.9023382235404283,strong,3,top_field,0,1,strong
w19131,2013,2.367873,2.0952494674536903,fair,0,unmatched,0,0,fair
w19132,2013,3.4178675,3.408922339108096,strong,1,lower,0,0,strong
w19133,2013,2.703674,2.6125747640116552,strong,2,mid,0,0,fair
w19134,2013,2.569631,2.291772033901212,fair,2,mid,0,0,fair
w19135,2013,3.010756,2.7084185969694308,strong,2,mid,0,0,strong
w19136,2013,3.6129495,3.621812549262057,exceptional,4,top5,1,1,exceptional
w19137,2013,1.921608,1.8854339332242516,fair,3,top_field,0,1,fair
w19138,2013,3.3362235,3.309402556907077,strong,0,unmatched,0,0,strong
w19139,2013,3.917805,3.930786887235364,exceptional,0,unmatched,0,0,exceptional
w19140,2013,2.2783625,2.4172943119859114,strong,4,top5,1,1,fair
w19141,2013,3.0626105,2.8657671806865226,strong,0,unmatched,0,0,strong
w19142,2013,2.247012,2.073009668762684,fair,2,mid,0,0,fair
w19143,2013,2.86027,2.681296287654346,strong,1,lower,0,0,fair
w19144,2013,3.8913535,3.894536474316991,exceptional,0,unmatched,0,0,exceptional
w19145,2013,3.2250035,2.9659946932343524,strong,2,mid,0,0,strong
w19146,2013,3.1998005000000003,2.993063508400547,strong,0,unmatched,0,0,strong
w19147,2013,2.8523825,2.5218689127935563,fair,0,unmatched,0,0,fair
w19148,2013,3.624706,3.632994307677172,exceptional,4,top5,1,1,exceptional
w19149,2013,3.838696,3.8602237532062618,exceptional,4,top5,1,1,exceptional
w19150,2013,1.7270394999999998,1.6396780979119323,limited,2,mid,0,0,limited
w19151,2013,3.8497515,3.857351020766981,exceptional,4,top5,1,1,exceptional
w19152,2013,2.5077795,2.540087191444683,strong,1,lower,0,0,strong
w19153,2013,3.073535,2.8709039302388137,strong,4,top5,1,1,strong
w19154,2013,3.3172575,3.2252060709120753,strong,1,lower,0,0,strong
w19155,2013,3.574672,3.580410366591372,exceptional,3,top_field,0,1,exceptional
w19156,2013,3.3248930000000003,3.2186612967982446,strong,0,unmatched,0,0,strong
w19157,2013,2.9093340000000003,2.8715085993476595,strong,2,mid,0,0,strong
w19158,2013,3.758216,3.7707514136478872,exceptional,4,top5,1,1,exceptional
w19159,2013,2.070576,2.003701381750242,fair,0,unmatched,0,0,fair
w19160,2013,2.098994,1.8503275006672928,fair,1,lower,0,0,fair
w19161,2013,2.8233745,2.676087742510532,strong,1,lower,0,0,strong
w19162,2013,2.696932,2.2466014121617226,fair,0,unmatched,0,0,fair
w19163,2013,3.933226,3.9376766531033858,exceptional,4,top5,1,1,exceptional
w19164,2013,2.069619,2.0181142882328515,fair,0,unmatched,0,0,fair
w19165,2013,3.5075645,3.539665473562649,exceptional,4,top5,1,1,strong
w19166,2013,3.2582960000000005,3.2127119135485724,strong,2,mid,0,0,strong
w19167,2013,2.106884,1.8059720126258956,fair,0,unmatched,0,0,fair
w19168,2013,3.266815,3.191326618436466,strong,3,top_field,0,1,strong
w19169,2013,3.046327,2.890131747673874,strong,2,mid,0,0,strong
w19170,2013,3.6213635,3.625314124052256,exceptional,2,mid,0,0,exceptional
w19171,2013,3.6633685,3.6675739664098983,exceptional,4,top5,1,1,exceptional
w19172,2013,3.2423735,3.05311084554843,strong,3,top_field,0,1,strong
w19173,2013,3.808857,3.8097610535391553,exceptional,2,mid,0,0,exceptional
w19174,2013,3.1220915,3.014006572537307,strong,3,top_field,0,1,strong
w19175,2013,3.273821,3.189953118221184,strong,0,unmatched,0,0,strong
w19176,2013,3.2796965,3.119929225688571,strong,0,unmatched,0,0,strong
w19177,2013,3.790109,3.8650150155342775,exceptional,2,mid,0,0,exceptional
w19178,2013,3.220689,3.1239081327178395,strong,0,unmatched,0,0,strong
w19179,2013,2.6176785,2.4618610658030087,strong,0,unmatched,0,0,strong
w19180,2013,2.539637,2.644945174252103,strong,3,top_field,0,1,limited
w19181,2013,3.940566,3.948920808329687,exceptional,4,top5,1,1,exceptional
w19182,2013,2.974227,2.866407171703522,strong,0,unmatched,0,0,strong
w19183,2013,3.1591715,2.94627603632844,strong,2,mid,0,0,strong
w19184,2013,3.8187435,3.857903334309058,exceptional,3,top_field,0,1,exceptional
w19185,2013,3.8785165,3.8793071891335433,exceptional,1,lower,0,0,exceptional
w19186,2013,3.2678779999999996,3.187414119051585,strong,0,unmatched,0,0,strong
w19187,2013,3.3676885,3.534158983836818,exceptional,0,unmatched,0,0,fair
w19188,2013,3.5318905000000003,3.5661938075138435,exceptional,3,top_field,0,1,strong
w19189,2013,3.100984,2.938913191171588,strong,3,top_field,0,1,strong
w19190,2013,1.9901625,1.990038257415415,fair,2,mid,0,0,fair
w19191,2013,2.565526,2.6621224143192643,strong,1,lower,0,0,fair
w19192,2013,3.8016865,3.8029712327967578,exceptional,4,top5,1,1,exceptional
w19193,2013,3.1344555,2.9599622821504696,strong,0,unmatched,0,0,strong
w19195,2013,1.9943195,2.0380651238079106,strong,1,lower,0,0,limited
w19196,2013,3.150393,3.090500398604332,strong,4,top5,1,1,strong
w19197,2013,3.8871115,3.895232962108075,exceptional,0,unmatched,0,0,exceptional
w19198,2013,3.5580395000000005,3.5817716684573497,exceptional,0,unmatched,0,0,strong
w19199,2013,3.88262,3.882805402919379,exceptional,4,top5,1,1,exceptional
w19200,2013,3.913213,3.9177306332583752,exceptional,0,unmatched,0,0,exceptional
w19201,2013,2.7593354999999997,2.7691254616188288,fair,4,top5,1,1,fair
w19202,2013,3.3294365,3.3598783357799236,exceptional,3,top_field,0,1,strong
w19203,2013,3.366067,3.2093429899465473,strong,2,mid,0,0,strong
w19204,2013,3.74165,3.808097384517146,exceptional,1,lower,0,0,exceptional
w19205,2013,2.656436,2.5990158553673917,strong,2,mid,0,0,strong
w19206,2013,1.5327925000000002,1.0297538355896303,limited,1,lower,0,0,limited
w19207,2013,2.5688665,2.530737269903764,strong,3,top_field,0,1,fair
w19208,2013,2.884676,2.684138902219918,strong,0,unmatched,0,0,strong
w19209,2013,2.8302639999999997,2.7689016323607336,strong,0,unmatched,0,0,strong
w19210,2013,2.4982115,2.080837262341778,fair,0,unmatched,0,0,fair
w19211,2013,2.0563875,1.7904762720638212,limited,4,top5,1,1,limited
w19212,2013,3.4313965,3.4396196276465307,exceptional,4,top5,1,1,strong
w19213,2013,3.3836265,3.3784830084309405,exceptional,4,top5,1,1,strong
w19214,2013,3.19745,3.0124086281220825,strong,1,lower,0,0,strong
w19215,2013,2.8385765000000003,2.812788798560102,strong,2,mid,0,0,strong
w19216,2013,2.790293,2.7257862228061964,strong,2,mid,0,0,strong
w19217,2013,2.768772,2.723517530243883,strong,3,top_field,0,1,strong
w19218,2013,3.0752325000000003,2.943135385428187,strong,1,lower,0,0,strong
w19219,2013,2.9712,2.982995519530969,strong,0,unmatched,0,0,strong
w19220,2013,2.912595,2.9297531186121857,strong,4,top5,1,1,strong
w19221,2013,3.84714,3.850552217108537,exceptional,0,unmatched,0,0,exceptional
w19222,2013,3.4438180000000003,3.429861024949534,strong,0,unmatched,0,0,strong
w19223,2013,3.0624415,2.8632423613970923,strong,1,lower,0,0,strong
w19224,2013,2.6605075,2.612575415897725,strong,2,mid,0,0,strong
w19225,2013,2.3079574999999997,2.183239207161831,fair,2,mid,0,0,fair
w19226,2013,3.514476,3.520533062804581,exceptional,4,top5,1,1,strong
w19227,2013,3.345562,3.3005134388562407,strong,3,top_field,0,1,strong
w19228,2013,3.453054,3.4528013512442945,exceptional,4,top5,1,1,strong
w19229,2013,2.0059715,2.001740521832707,fair,0,unmatched,0,0,fair
w19230,2013,3.709852,3.7103827085692744,exceptional,0,unmatched,0,0,exceptional
w19231,2013,2.797004,2.6255413291947827,strong,1,lower,0,0,strong
w19232,2013,3.2187585,3.084276735032169,strong,1,lower,0,0,strong
w19233,2013,3.61859,3.629666008364423,exceptional,3,top_field,0,1,exceptional
w19234,2013,2.0269815,2.0054577639621805,fair,0,unmatched,0,0,fair
w19235,2013,3.345873,3.32734790260608,strong,3,top_field,0,1,strong
w19236,2013,3.575366,3.60536565669202,exceptional,3,top_field,0,1,exceptional
w19237,2013,3.3327635,3.3245080427588904,strong,4,top5,1,1,strong
w19238,2013,3.230819,3.144467610170568,strong,3,top_field,0,1,strong
w19239,2013,3.0165325000000003,2.841921160247865,strong,0,unmatched,0,0,strong
w19240,2013,2.6195515,2.240208632318598,fair,0,unmatched,0,0,fair
w19241,2013,3.600148,3.607522252050742,exceptional,0,unmatched,0,0,exceptional
w19242,2013,3.443406,3.412918807508361,strong,3,top_field,0,1,strong
w19243,2013,3.409796,3.4007829344734013,strong,3,top_field,0,1,strong
w19244,2013,3.247276,3.318325992496642,exceptional,3,top_field,0,1,strong
w19245,2013,3.1444609999999997,3.019079654351761,strong,3,top_field,0,1,strong
w19246,2013,3.503992,3.519741180800401,exceptional,4,top5,1,1,exceptional
w19247,2013,3.784033,3.786174393869594,exceptional,0,unmatched,0,0,exceptional
w19248,2013,2.7766285,2.570023190786049,strong,1,lower,0,0,strong
w19249,2013,3.1359085,3.0126651033322163,strong,4,top5,1,1,strong
w19250,2013,2.8659385,3.004429517633082,strong,4,top5,1,1,strong
w19251,2013,3.4096504999999997,3.4406593837552566,exceptional,1,lower,0,0,strong
w19252,2013,3.064978,2.9596376720851163,strong,1,lower,0,0,strong
w19253,2013,2.494365,2.0125127630761304,fair,0,unmatched,0,0,fair
w19254,2013,2.2462445000000004,2.054490287846962,fair,0,unmatched,0,0,fair
w19255,2013,3.4375595,3.46376132313833,exceptional,4,top5,1,1,exceptional
w19256,2013,3.133996,2.941892312908469,strong,3,top_field,0,1,strong
w19257,2013,3.351445,3.0973424106347647,strong,0,unmatched,0,0,strong
w19258,2013,2.7008915,2.799591032552673,strong,2,mid,0,0,strong
w19259,2013,3.9351025,3.937252589689166,exceptional,4,top5,1,1,exceptional
w19260,2013,3.84973,3.875238844494766,exceptional,4,top5,1,1,exceptional
w19261,2013,2.530527,2.3192613795078665,fair,3,top_field,0,1,fair
w19262,2013,3.320872,3.288442745336002,strong,3,top_field,0,1,strong
w19263,2013,3.345255,3.2343006321435475,strong,0,unmatched,0,0,strong
w19264,2013,3.26161,3.10609764036203,strong,0,unmatched,0,0,strong
w19265,2013,2.6658615,2.321506521272002,strong,4,top5,1,1,strong
w19266,2013,3.77962,3.8042651310790703,exceptional,0,unmatched,0,0,exceptional
w19267,2013,2.4340765,2.4378250564665205,fair,1,lower,0,0,fair
w19268,2013,3.2645955,3.01447005399081,strong,0,unmatched,0,0,strong
w19269,2013,3.6882395,3.6897259152372146,exceptional,0,unmatched,0,0,exceptional
w19270,2013,3.6806365,3.7276430687284714,exceptional,3,top_field,0,1,exceptional
w19271,2013,2.9966255000000004,2.863327686829706,strong,0,unmatched,0,0,strong
w19272,2013,2.948231,2.877202077417153,strong,3,top_field,0,1,strong
w19273,2013,3.168415,3.0339481067777503,strong,3,top_field,0,1,strong
w19274,2013,2.144698,2.132720139509951,fair,1,lower,0,0,fair
w19275,2013,3.5156840000000003,3.5949311271941107,exceptional,3,top_field,0,1,strong
w19276,2013,3.2196785,3.08829796363793,strong,4,top5,1,1,strong
w19277,2013,3.086816,2.970613888182114,strong,3,top_field,0,1,strong
w19278,2013,3.427834,3.391793597332116,strong,2,mid,0,0,strong
w19279,2013,3.2672905,3.1274394238791396,strong,3,top_field,0,1,strong
w19280,2013,3.44614,3.4166446255801173,strong,0,unmatched,0,0,strong
w19281,2013,3.2951195,3.179596470663302,strong,3,top_field,0,1,strong
